year,count_type,estimate,margin_of_error,state
2008,two_or_more,61722,4993.0,KY
2008,two_or_more_inculding_other,5287,1446.0,KY
2008,total,4410796,,LA
2008,two_or_more_exc_other_or_three_plus,44467,4359.0,LA
2008,white,2824780,5754.0,LA
2008,black_aa,1405062,5377.0,LA
2008,am_indian_native,27865,2600.0,LA
2008,asian,64550,3334.0,LA
2008,hawaiian_islander,1130,752.0,LA
2008,other,37065,5474.0,LA
2008,two_or_more,50344,4480.0,LA
2008,two_or_more_inculding_other,5877,1720.0,LA
2008,total,1316456,,ME
2008,two_or_more_exc_other_or_three_plus,19734,1781.0,ME
2008,white,1261279,1578.0,ME
2008,black_aa,12332,1681.0,ME
2008,am_indian_native,7090,1180.0,ME
2008,asian,10760,955.0,ME
2008,hawaiian_islander,323,237.0,ME
2008,other,3509,1373.0,ME
2008,two_or_more,21163,1989.0,ME
2008,two_or_more_inculding_other,1429,939.0,ME
2008,total,5633597,,MD
2008,two_or_more_exc_other_or_three_plus,107197,7163.0,MD
2008,white,3449411,12091.0,MD
2008,black_aa,1625411,7029.0,MD
2008,am_indian_native,15989,2492.0,MD
2008,asian,285912,3283.0,MD
2008,hawaiian_islander,1597,795.0,MD
2008,other,135287,10828.0,MD
2008,two_or_more,119990,7624.0,MD
2008,two_or_more_inculding_other,12793,2327.0,MD
2008,total,6497967,,MA
2008,two_or_more_exc_other_or_three_plus,109242,8483.0,MA
2008,white,5363392,14558.0,MA
2008,black_aa,406998,8730.0,MA
2008,am_indian_native,14329,2346.0,MA
2008,asian,322218,3133.0,MA
2008,hawaiian_islander,561,310.0,MA
2008,other,256616,15152.0,MA
2008,two_or_more,133853,9498.0,MA
2008,two_or_more_inculding_other,24611,4149.0,MA
2008,total,10003422,,MI
2008,two_or_more_exc_other_or_three_plus,192115,7217.0,MI
2008,white,7964843,8719.0,MI
2008,black_aa,1388878,7624.0,MI
2008,am_indian_native,54169,3859.0,MI
2008,asian,231681,3694.0,MI
2008,hawaiian_islander,2813,1068.0,MI
2008,other,144094,9956.0,MI
2008,two_or_more,216944,8704.0,MI
2008,two_or_more_inculding_other,24829,3763.0,MI
2008,total,5220393,,MN
2008,two_or_more_exc_other_or_three_plus,86434,5028.0,MN
2008,white,4601081,5961.0,MN
2008,black_aa,230599,3872.0,MN
2008,am_indian_native,54792,3062.0,MN
2008,asian,183776,2813.0,MN
2008,hawaiian_islander,463,341.0,MN
2008,other,55598,6025.0,MN
2008,two_or_more,94084,5538.0,MN
2008,two_or_more_inculding_other,7650,1650.0,MN
2008,total,2938618,,MS
2008,two_or_more_exc_other_or_three_plus,22864,3351.0,MS
2008,white,1755352,4798.0,MS
2008,black_aa,1101494,5722.0,MS
2008,am_indian_native,12156,2214.0,MS
2008,asian,22464,2726.0,MS
2008,hawaiian_islander,684,486.0,MS
2008,other,20699,4251.0,MS
2008,two_or_more,25769,3651.0,MS
2008,two_or_more_inculding_other,2905,1097.0,MS
2008,total,5911605,,MO
2008,two_or_more_exc_other_or_three_plus,111918,5969.0,MO
2008,white,4975446,6991.0,MO
2008,black_aa,658199,5213.0,MO
2008,am_indian_native,20762,1887.0,MO
2008,asian,83705,3051.0,MO
2008,hawaiian_islander,4223,1640.0,MO
2008,other,50712,6147.0,MO
2008,two_or_more,118558,6144.0,MO
2008,two_or_more_inculding_other,6640,1370.0,MO
2008,total,967440,,MT
2008,two_or_more_exc_other_or_three_plus,21497,2638.0,MT
2008,white,867054,1763.0,MT
2008,black_aa,5205,1117.0,MT
2008,am_indian_native,58531,2684.0,MT
2008,asian,6473,1276.0,MT
2008,hawaiian_islander,724,523.0,MT
2008,other,6184,1820.0,MT
2008,two_or_more,23269,2820.0,MT
2008,two_or_more_inculding_other,1772,1048.0,MT
2008,total,1783432,,NE
2008,two_or_more_exc_other_or_three_plus,33299,3366.0,NE
2008,white,1585708,4981.0,NE
2008,black_aa,71178,2320.0,NE
2008,am_indian_native,13641,1537.0,NE
2008,asian,26699,1828.0,NE
2008,hawaiian_islander,882,682.0,NE
2008,other,46526,4938.0,NE
2008,two_or_more,38798,3525.0,NE
2008,two_or_more_inculding_other,5499,1523.0,NE
2008,total,2600167,,NV
2008,two_or_more_exc_other_or_three_plus,68400,5095.0,NV
2008,white,2008916,11728.0,NV
2008,black_aa,192216,3781.0,NV
2008,am_indian_native,34517,3253.0,NV
2008,asian,156681,3413.0,NV
2008,hawaiian_islander,11229,1396.0,NV
2008,other,112916,10586.0,NV
2008,two_or_more,83692,6038.0,NV
2008,two_or_more_inculding_other,15292,2855.0,NV
2008,total,1315809,,NH
2008,two_or_more_exc_other_or_three_plus,16019,2091.0,NH
2008,white,1247710,2484.0,NH
2008,black_aa,12940,1530.0,NH
2008,am_indian_native,2313,966.0,NH
2008,asian,26222,1854.0,NH
2008,hawaiian_islander,263,222.0,NH
2008,other,8184,2523.0,NH
2008,two_or_more,18177,2171.0,NH
2008,two_or_more_inculding_other,2158,948.0,NH
2008,total,8682661,,NJ
2008,two_or_more_exc_other_or_three_plus,126614,7329.0,NJ
2008,white,6144121,16851.0,NJ
2008,black_aa,1182998,9156.0,NJ
2008,am_indian_native,20712,3503.0,NJ
2008,asian,663256,4395.0,NJ
2008,hawaiian_islander,1339,915.0,NJ
2008,other,507267,16654.0,NJ
2008,two_or_more,162968,8725.0,NJ
2008,two_or_more_inculding_other,36354,5126.0,NJ
2008,total,1984356,,NM
2008,two_or_more_exc_other_or_three_plus,42821,4889.0,NM
2008,white,1457480,12166.0,NM
2008,black_aa,45193,3294.0,NM
2008,am_indian_native,182865,4428.0,NM
2008,asian,26865,1861.0,NM
2008,hawaiian_islander,740,488.0,NM
2008,other,207897,11458.0,NM
2008,two_or_more,63316,6428.0,NM
2008,two_or_more_inculding_other,20495,3939.0,NM
2008,total,19490297,,NY
2008,two_or_more_exc_other_or_three_plus,277160,12086.0,NY
2008,white,13092844,29135.0,NY
2008,black_aa,3101231,16665.0,NY
2008,am_indian_native,72575,5900.0,NY
2008,asian,1361955,7963.0,NY
2008,hawaiian_islander,5908,2271.0,NY
2008,other,1466868,34658.0,NY
2008,two_or_more,388916,15386.0,NY
2008,two_or_more_inculding_other,111756,8592.0,NY
2008,total,9222414,,NC
2008,two_or_more_exc_other_or_three_plus,136705,8250.0,NC
2008,white,6492030,13975.0,NC
2008,black_aa,1957485,9136.0,NC
2008,am_indian_native,96263,3586.0,NC
2008,asian,170911,3727.0,NC
2008,hawaiian_islander,4196,1331.0,NC
2008,other,344792,14526.0,NC
2008,two_or_more,156737,9344.0,NC
2008,two_or_more_inculding_other,20032,3330.0,NC
2008,total,641481,,ND
2008,two_or_more_exc_other_or_three_plus,8069,1650.0,ND
2008,white,583732,1428.0,ND
2008,black_aa,6115,692.0,ND
2008,am_indian_native,34006,1775.0,ND
2008,asian,5394,1142.0,ND
2008,hawaiian_islander,268,272.0,ND
2008,other,3599,1243.0,ND
2008,two_or_more,8367,1650.0,ND
2008,two_or_more_inculding_other,298,308.0,ND
2008,total,11485910,,OH
2008,two_or_more_exc_other_or_three_plus,191381,8996.0,OH
2008,white,9659753,7530.0,OH
2008,black_aa,1346129,7768.0,OH
2008,am_indian_native,21242,3075.0,OH
2008,asian,175107,3403.0,OH
2008,hawaiian_islander,1612,900.0,OH
2008,other,72887,6662.0,OH
2008,two_or_more,209180,9446.0,OH
2008,two_or_more_inculding_other,17799,2754.0,OH
2008,total,3642361,,OK
2008,two_or_more_exc_other_or_three_plus,230547,10320.0,OK
2008,white,2761321,8619.0,OK
2008,black_aa,261001,5778.0,OK
2008,am_indian_native,235008,7595.0,OK
2008,asian,61807,2480.0,OK
2008,hawaiian_islander,3382,1343.0,OK
2008,other,79790,7181.0,OK
2008,two_or_more,240052,10285.0,OK
2008,two_or_more_inculding_other,9505,1903.0,OK
2008,total,3790060,,OR
2008,two_or_more_exc_other_or_three_plus,116877,7356.0,OR
2008,white,3286053,10792.0,OR
2008,black_aa,65643,3330.0,OR
2008,am_indian_native,63955,7108.0,OR
2008,asian,129862,3756.0,OR
2008,hawaiian_islander,9919,1443.0,OR
2008,other,102140,8687.0,OR
2008,two_or_more,132488,7631.0,OR
2008,two_or_more_inculding_other,15611,2789.0,OR
2008,total,12448279,,PA
2008,two_or_more_exc_other_or_three_plus,161667,8798.0,PA
2008,white,10428104,11812.0,PA
2008,black_aa,1288057,8816.0,PA
2008,am_indian_native,17573,2732.0,PA
2008,asian,297254,3673.0,PA
2008,hawaiian_islander,3228,1397.0,PA
2008,other,229347,11573.0,PA
2008,two_or_more,184716,9185.0,PA
2008,two_or_more_inculding_other,23049,2878.0,PA
2008,total,1050788,,RI
2008,two_or_more_exc_other_or_three_plus,14113,2619.0,RI
2008,white,874386,5781.0,RI
2008,black_aa,57169,3364.0,RI
2008,am_indian_native,5040,1159.0,RI
2008,asian,30192,1338.0,RI
2008,hawaiian_islander,413,478.0,RI
2008,other,63773,6064.0,RI
2008,two_or_more,19815,3101.0,RI
2008,two_or_more_inculding_other,5702,1864.0,RI
2008,total,4479800,,SC
2008,two_or_more_exc_other_or_three_plus,64822,5336.0,SC
2008,white,3025982,6180.0,SC
2008,black_aa,1257796,6692.0,SC
2008,am_indian_native,12333,1903.0,SC
2008,asian,49260,2321.0,SC
2008,hawaiian_islander,1100,755.0,SC
2008,other,63641,6598.0,SC
2008,two_or_more,69688,5438.0,SC
2008,two_or_more_inculding_other,4866,1564.0,SC
2008,total,804194,,SD
2008,two_or_more_exc_other_or_three_plus,15739,2405.0,SD
2008,white,700446,2418.0,SD
2008,black_aa,7595,1358.0,SD
2008,am_indian_native,65715,2954.0,SD
2008,asian,6609,1278.0,SD
2008,hawaiian_islander,205,196.0,SD
2008,other,6189,2009.0,SD
2008,two_or_more,17435,2583.0,SD
2008,two_or_more_inculding_other,1696,891.0,SD
2008,total,6214888,,TN
2008,two_or_more_exc_other_or_three_plus,86226,6493.0,TN
2008,white,4936962,7398.0,TN
2008,black_aa,1015527,6959.0,TN
2008,am_indian_native,15490,2211.0,TN
2008,asian,81980,2801.0,TN
2008,hawaiian_islander,2903,1777.0,TN
2008,other,66031,7132.0,TN
2008,two_or_more,95995,6996.0,TN
2008,two_or_more_inculding_other,9769,2421.0,TN
2008,total,24326974,,TX
2008,two_or_more_exc_other_or_three_plus,337672,13637.0,TX
2008,white,17971317,41576.0,TX
2008,black_aa,2780252,16213.0,TX
2008,am_indian_native,121351,7136.0,TX
2008,asian,841339,7407.0,TX
2008,hawaiian_islander,18344,2519.0,TX
2008,other,2119034,38523.0,TX
2008,two_or_more,475337,16948.0,TX
2008,two_or_more_inculding_other,137665,7675.0,TX
2008,total,2736424,,UT
2008,two_or_more_exc_other_or_three_plus,48436,4455.0,UT
2008,white,2489521,6528.0,UT
2008,black_aa,30001,2957.0,UT
2008,am_indian_native,29127,2646.0,UT
2008,asian,53800,2638.0,UT
2008,hawaiian_islander,20420,2017.0,UT
2008,other,57330,6423.0,UT
2008,two_or_more,56225,4668.0,UT
2008,two_or_more_inculding_other,7789,1553.0,UT
2008,total,621270,,VT
2008,two_or_more_exc_other_or_three_plus,9279,1401.0,VT
2008,white,595770,882.0,VT
2008,black_aa,4650,864.0,VT
2008,am_indian_native,1481,675.0,VT
2008,asian,7405,1001.0,VT
2008,hawaiian_islander,57,62.0,VT
2008,other,2340,831.0,VT
2008,two_or_more,9567,1446.0,VT
2008,two_or_more_inculding_other,288,312.0,VT
2008,total,7769089,,VA
2008,two_or_more_exc_other_or_three_plus,139622,9408.0,VA
2008,white,5500412,13834.0,VA
2008,black_aa,1520432,7979.0,VA
2008,am_indian_native,24007,3712.0,VA
2008,asian,374329,5130.0,VA
2008,hawaiian_islander,4148,1637.0,VA
2008,other,179763,13612.0,VA
2008,two_or_more,165998,10421.0,VA
2008,two_or_more_inculding_other,26376,3811.0,VA
2008,total,6549224,,WA
2008,two_or_more_exc_other_or_three_plus,233110,8692.0,WA
2008,white,5264309,13142.0,WA
2008,black_aa,219519,5570.0,WA
2008,am_indian_native,91005,6109.0,WA
2008,asian,424582,5366.0,WA
2008,hawaiian_islander,29072,2126.0,WA
2008,other,260582,13223.0,WA
2008,two_or_more,260155,9431.0,WA
2008,two_or_more_inculding_other,27045,3799.0,WA
2008,total,1814468,,WV
2008,two_or_more_exc_other_or_three_plus,23881,2990.0,WV
2008,white,1712086,2572.0,WV
2008,black_aa,61759,3368.0,WV
2008,am_indian_native,2458,883.0,WV
2008,asian,9589,1475.0,WV
2008,hawaiian_islander,327,244.0,WV
2008,other,3005,1088.0,WV
2008,two_or_more,25244,3159.0,WV
2008,two_or_more_inculding_other,1363,724.0,WV
2008,total,5627968,,WI
2008,two_or_more_exc_other_or_three_plus,79139,6156.0,WI
2008,white,4972897,6564.0,WI
2008,black_aa,325385,3973.0,WI
2008,am_indian_native,48496,2775.0,WI
2008,asian,115084,3015.0,WI
2008,hawaiian_islander,935,594.0,WI
2008,other,74797,6422.0,WI
2008,two_or_more,90374,6707.0,WI
2008,two_or_more_inculding_other,11235,1897.0,WI
2008,total,532668,,WY
2008,two_or_more_exc_other_or_three_plus,12117,1786.0,WY
2008,white,489365,2050.0,WY
2008,black_aa,5660,1134.0,WY
2008,am_indian_native,10886,1500.0,WY
2008,asian,3732,1166.0,WY
2008,hawaiian_islander,180,224.0,WY
2008,other,8075,1809.0,WY
2008,two_or_more,14770,2193.0,WY
2008,two_or_more_inculding_other,2653,961.0,WY
2009,total,4708708,,AL
2009,two_or_more_exc_other_or_three_plus,59160,5422.0,AL
2009,white,3295027,5329.0,AL
2009,black_aa,1229268,5545.0,AL
2009,am_indian_native,24076,4031.0,AL
2009,asian,51410,2190.0,AL
2009,hawaiian_islander,2171,1340.0,AL
2009,other,42671,5367.0,AL
2009,two_or_more,64085,5544.0,AL
2009,two_or_more_inculding_other,4925,1454.0,AL
2009,total,698473,,AK
2009,two_or_more_exc_other_or_three_plus,47950,3769.0,AK
2009,white,477384,2779.0,AK
2009,black_aa,27067,1511.0,AK
2009,am_indian_native,91953,3540.0,AK
2009,asian,33636,1807.0,AK
2009,hawaiian_islander,5351,962.0,AK
2009,other,11743,2551.0,AK
2009,two_or_more,51339,3796.0,AK
2009,two_or_more_inculding_other,3389,1450.0,AK
2009,total,6595778,,AZ
2009,two_or_more_exc_other_or_three_plus,142007,8054.0,AZ
2009,white,5275163,22502.0,AZ
2009,black_aa,254011,7261.0,AZ
2009,am_indian_native,294145,8429.0,AZ
2009,asian,167881,3725.0,AZ
2009,hawaiian_islander,11340,2213.0,AZ
2009,other,409874,20106.0,AZ
2009,two_or_more,183364,10417.0,AZ
2009,two_or_more_inculding_other,41357,5273.0,AZ
2009,total,2889450,,AR
2009,two_or_more_exc_other_or_three_plus,52127,4252.0,AR
2009,white,2265537,6371.0,AR
2009,black_aa,447786,5069.0,AR
2009,am_indian_native,18241,2695.0,AR
2009,asian,32202,2525.0,AR
2009,hawaiian_islander,2329,530.0,AR
2009,other,66303,6069.0,AR
2009,two_or_more,57052,4396.0,AR
2009,two_or_more_inculding_other,4925,1505.0,AR
2009,total,36961664,,CA
2009,two_or_more_exc_other_or_three_plus,1042263,23146.0,CA
2009,white,23157650,76456.0,CA
2009,black_aa,2247948,13760.0,CA
2009,am_indian_native,295755,12869.0,CA
2009,asian,4618747,13431.0,CA
2009,hawaiian_islander,137544,4945.0,CA
2009,other,5097436,73157.0,CA
2009,two_or_more,1406584,28150.0,CA
2009,two_or_more_inculding_other,364321,16798.0,CA
2009,total,5024748,,CO
2009,two_or_more_exc_other_or_three_plus,134632,7733.0,CO
2009,white,4251059,15433.0,CO
2009,black_aa,194951,5530.0,CO
2009,am_indian_native,49142,5335.0,CO
2009,asian,130216,3502.0,CO
2009,hawaiian_islander,5737,1381.0,CO
2009,other,231507,16039.0,CO
2009,two_or_more,162136,8765.0,CO
2009,two_or_more_inculding_other,27504,4432.0,CO
2009,total,3518288,,CT
2009,two_or_more_exc_other_or_three_plus,62418,4982.0,CT
2009,white,2782023,11137.0,CT
2009,black_aa,337293,5466.0,CT
2009,am_indian_native,9801,2758.0,CT
2009,asian,124037,2221.0,CT
2009,hawaiian_islander,969,687.0,CT
2009,other,185642,11639.0,CT
2009,two_or_more,78523,5538.0,CT
2009,two_or_more_inculding_other,16105,3269.0,CT
2009,total,885122,,DE
2009,two_or_more_exc_other_or_three_plus,17090,2871.0,DE
2009,white,636530,4204.0,DE
2009,black_aa,183790,3416.0,DE
2009,am_indian_native,2736,999.0,DE
2009,asian,27132,956.0,DE
2009,hawaiian_islander,0,263.0,DE
2009,other,16040,3257.0,DE
2009,two_or_more,18894,2871.0,DE
2009,two_or_more_inculding_other,1804,951.0,DE
2009,total,599657,,
2009,two_or_more_exc_other_or_three_plus,10136,1862.0,
2009,white,232247,4198.0,
2009,black_aa,319119,2130.0,
2009,am_indian_native,1835,730.0,
2009,asian,17268,980.0,
2009,hawaiian_islander,539,368.0,
2009,other,17600,3915.0,
2009,two_or_more,11049,1940.0,
2009,two_or_more_inculding_other,913,548.0,
2009,total,18537969,,FL
2009,two_or_more_exc_other_or_three_plus,280354,13704.0,FL
2009,white,14258610,28885.0,FL
2009,black_aa,2898631,16932.0,FL
2009,am_indian_native,57715,6619.0,FL
2009,asian,442687,6207.0,FL
2009,hawaiian_islander,8906,2648.0,FL
2009,other,513581,26082.0,FL
2009,two_or_more,357839,15399.0,FL
2009,two_or_more_inculding_other,77485,7933.0,FL
2009,total,9829211,,GA
2009,two_or_more_exc_other_or_three_plus,137750,10013.0,GA
2009,white,6079509,18960.0,GA
2009,black_aa,2946121,12586.0,GA
2009,am_indian_native,22599,2671.0,GA
2009,asian,291741,4651.0,GA
2009,hawaiian_islander,6244,2446.0,GA
2009,other,323130,18305.0,GA
2009,two_or_more,159867,10645.0,GA
2009,two_or_more_inculding_other,22117,3513.0,GA
2009,total,1295178,,HI
2009,two_or_more_exc_other_or_three_plus,296234,12574.0,HI
2009,white,348380,3796.0,HI
2009,black_aa,29307,3852.0,HI
2009,am_indian_native,3477,1252.0,HI
2009,asian,480137,10327.0,HI
2009,hawaiian_islander,114085,4235.0,HI
2009,other,13486,2957.0,HI
2009,two_or_more,306306,12667.0,HI
2009,two_or_more_inculding_other,10072,2434.0,HI
2009,total,1545801,,ID
2009,two_or_more_exc_other_or_three_plus,32111,3207.0,ID
2009,white,1427540,5416.0,ID
2009,black_aa,10240,1849.0,ID
2009,am_indian_native,22742,3178.0,ID
2009,asian,17263,1442.0,ID
2009,hawaiian_islander,1245,785.0,ID
2009,other,27703,3741.0,ID
2009,two_or_more,39068,3805.0,ID
2009,two_or_more_inculding_other,6957,1972.0,ID
2009,total,12910409,,IL
2009,two_or_more_exc_other_or_three_plus,179825,10027.0,IL
2009,white,9359857,25121.0,IL
2009,black_aa,1878098,9494.0,IL
2009,am_indian_native,24655,3029.0,IL
2009,asian,565429,4712.0,IL
2009,hawaiian_islander,1934,842.0,IL
2009,other,848996,24246.0,IL
2009,two_or_more,231440,12445.0,IL
2009,two_or_more_inculding_other,51615,5565.0,IL
2009,total,6423113,,IN
2009,two_or_more_exc_other_or_three_plus,97184,5623.0,IN
2009,white,5502046,8276.0,IN
2009,black_aa,566692,5579.0,IN
2009,am_indian_native,13690,2243.0,IN
2009,asian,90593,2842.0,IN
2009,hawaiian_islander,1163,652.0,IN
2009,other,131257,8069.0,IN
2009,two_or_more,117672,6879.0,IN
2009,two_or_more_inculding_other,20488,3596.0,IN
2009,total,3007857,,IA
2009,two_or_more_exc_other_or_three_plus,46196,4439.0,IA
2009,white,2774940,5315.0,IA
2009,black_aa,76411,3649.0,IA
2009,am_indian_native,11080,1959.0,IA
2009,asian,45771,2202.0,IA
2009,hawaiian_islander,427,281.0,IA
2009,other,44975,4714.0,IA
2009,two_or_more,54253,4619.0,IA
2009,two_or_more_inculding_other,8057,1802.0,IA
2009,total,2818747,,KS
2009,two_or_more_exc_other_or_three_plus,72368,5272.0,KS
2009,white,2433099,7680.0,KS
2009,black_aa,157223,4450.0,KS
2009,am_indian_native,23353,2182.0,KS
2009,asian,61630,1797.0,KS
2009,hawaiian_islander,1686,1316.0,KS
2009,other,59853,6960.0,KS
2009,two_or_more,81903,6204.0,KS
2009,two_or_more_inculding_other,9535,2395.0,KS
2009,total,4314113,,KY
2009,two_or_more_exc_other_or_three_plus,63538,4863.0,KY
2009,white,3829537,5811.0,KY
2009,black_aa,323189,6246.0,KY
2009,am_indian_native,10269,2065.0,KY
2009,asian,42155,1890.0,KY
2009,hawaiian_islander,1240,740.0,KY
2009,other,37092,5000.0,KY
2009,two_or_more,70631,5616.0,KY
2009,two_or_more_inculding_other,7093,1919.0,KY
2009,total,4492076,,LA
2009,two_or_more_exc_other_or_three_plus,55777,5527.0,LA
2009,white,2859980,4967.0,LA
2009,black_aa,1435911,6488.0,LA
2009,am_indian_native,22236,2597.0,LA
2009,asian,66977,2472.0,LA
2009,hawaiian_islander,1693,1303.0,LA
2009,other,42957,4996.0,LA
2009,two_or_more,62322,5954.0,LA
2009,two_or_more_inculding_other,6545,1444.0,LA
2009,total,1318301,,ME
2009,two_or_more_exc_other_or_three_plus,25091,2905.0,ME
2009,white,1251450,4053.0,ME
2009,black_aa,17563,3232.0,ME
2009,am_indian_native,6865,961.0,ME
2009,asian,12270,1042.0,ME
2009,hawaiian_islander,138,228.0,ME
2009,other,3866,1343.0,ME
2009,two_or_more,26149,2933.0,ME
2009,two_or_more_inculding_other,1058,668.0,ME
2009,total,5699478,,MD
2009,two_or_more_exc_other_or_three_plus,112698,8082.0,MD
2009,white,3432154,11525.0,MD
2009,black_aa,1652857,8588.0,MD
2009,am_indian_native,16146,2728.0,MD
2009,asian,290108,3691.0,MD
2009,hawaiian_islander,2475,997.0,MD
2009,other,176532,11618.0,MD
2009,two_or_more,129206,8900.0,MD
2009,two_or_more_inculding_other,16508,3060.0,MD
2009,total,6593587,,MA
2009,two_or_more_exc_other_or_three_plus,127419,9092.0,MA
2009,white,5434502,12713.0,MA
2009,black_aa,416571,7537.0,MA
2009,am_indian_native,9887,2066.0,MA
2009,asian,328684,3749.0,MA
2009,hawaiian_islander,2499,1357.0,MA
2009,other,247899,13434.0,MA
2009,two_or_more,153545,9306.0,MA
2009,two_or_more_inculding_other,26126,4231.0,MA
2009,total,9969727,,MI
2009,two_or_more_exc_other_or_three_plus,174318,9022.0,MI
2009,white,7966936,9237.0,MI
2009,black_aa,1388500,9079.0,MI
2009,am_indian_native,49871,3328.0,MI
2009,asian,241867,3794.0,MI
2009,hawaiian_islander,2693,1118.0,MI
2009,other,122345,9968.0,MI
2009,two_or_more,197515,9872.0,MI
2009,two_or_more_inculding_other,23197,3302.0,MI
2009,total,5266215,,MN
2009,two_or_more_exc_other_or_three_plus,95016,5212.0,MN
2009,white,4601572,8234.0,MN
2009,black_aa,233086,4575.0,MN
2009,am_indian_native,55102,2762.0,MN
2009,asian,196043,2790.0,MN
2009,hawaiian_islander,3003,1397.0,MN
2009,other,73135,6638.0,MN
2009,two_or_more,104274,5376.0,MN
2009,two_or_more_inculding_other,9258,1785.0,MN
2009,total,2951996,,MS
2009,two_or_more_exc_other_or_three_plus,34953,4255.0,MS
2009,white,1758282,4600.0,MS
2009,black_aa,1096054,6284.0,MS
2009,am_indian_native,13537,2333.0,MS
2009,asian,23046,2602.0,MS
2009,hawaiian_islander,342,565.0,MS
2009,other,24083,3925.0,MS
2009,two_or_more,36652,4414.0,MS
2009,two_or_more_inculding_other,1699,894.0,MS
2009,total,5987580,,MO
2009,two_or_more_exc_other_or_three_plus,116922,7342.0,MO
2009,white,5021359,6508.0,MO
2009,black_aa,669157,6213.0,MO
2009,am_indian_native,18777,2229.0,MO
2009,asian,86834,2850.0,MO
